gene,ks_pvalue,wil_pvalue,q_ks,q_wil
GTPBP6,2.5990321006474915e-13,3.734306204186556e-16,5.799842597565053e-13,9.209222630794785e-16
GUCY1A2,3.1934320743332023e-9,1.3185047647422344e-8,5.341359651534802e-9,2.1008882891290474e-8
GYS2,1.470799371183773e-9,1.702393801941125e-8,2.5071082971516895e-9,2.6981050212098004e-8
H2AFX,0,5.809089592983401e-21,0,2.26643473616836e-20
H2AFY2,0,7.549819202580843e-29,0,1.512508723393443e-27
H3F3C,1.021627227260069e-12,2.5491119972048943e-17,2.1737008904590727e-12,6.928455321671229e-17
HADHB,0,5.666755049859367e-24,0,3.4366749162922627e-23
HARS2,1.587796560897914e-11,1.5998773540208512e-11,3.090656406201944e-11,2.9048689635633175e-11
HBQ1,5.939731733080045e-4,0.0017816862474778936,7.146114493982267e-4,0.0022045430806752844
HCN1,0.009257238086280761,0.5586795366821689,0.010316034692399122,0.5757951525458421
HDAC10,1.1102230246251565e-16,4.3672894981414314e-21,3.355131615096024e-16,1.7304171500413716e-20
HDAC4,5.96189764223709e-14,1.1709750195993327e-13,1.3841228510558246e-13,2.4591854651891757e-13
HDAC6,9.43689570931383e-15,9.278252691459026e-17,2.3369423680148e-14,2.418585460361322e-16
HDGFL1,0,7.523035906930029e-33,0,6.988323997309371e-31
HDX,0,7.911849934640974e-27,0,8.872219140543935e-26
HEATR6,7.573355276235816e-10,6.323153968132782e-10,1.3212614929088512e-9,1.0706726994473648e-9
HECTD1,4.6444769985498624e-7,5.874017336722263e-8,6.798934719552057e-7,9.052180562986859e-8
HECTD2,3.26405569239796e-14,6.815930764488345e-16,7.749415844934172e-14,1.64672148415755e-15
HERC4,0,5.453033583090899e-25,0,3.9047224412253305e-24
HEXA.AS1,0,1.3638278760127975e-21,0,5.748711827259617e-21
HIATL1,1.2212453270876722e-15,5.630521950053605e-17,3.3294807617696017e-15,1.48729194621416e-16
HIF3A,9.077302299043133e-6,1.6211222643565526e-4,1.2307855512694985e-5,2.1082866501442255e-4
HIPK1.AS1,0.028018633526920578,0.24973283467279261,0.03013101542732171,0.26695449753686173
HK2,6.322655561264989e-4,0.08434135436654498,7.596559882571076e-4,0.0937535129897442
HLA.F,0,1.7920809439259967e-26,0,1.8258744702971726e-25
HMG20B,0.006025799991779102,0.7315797523649402,0.006825922099963239,0.7449495707976518
HMGN5,3.3306690738754696e-16,6.035244334499203e-18,9.609357538381816e-16,1.7554389312254615e-17
HMGXB4,2.27441419675678e-5,1.5749863295923586e-4,3.010601717013614e-5,2.0527782351339001e-4
HMHB1,0,1.1307287822201713e-22,0,5.4488903208069335e-22
HNRNPA3,0,8.901529802803924e-19,0,2.7602482849390255e-18
HNRNPA3P1,4.532929587242052e-12,6.333738842270198e-15,9.153129619538593e-12,1.416945590435102e-14
HNRNPC,2.6318876411579595e-8,8.490706012493727e-7,4.130858859317466e-8,1.2348229054058984e-6
HNRNPCL1,4.694794033569538e-4,0.00486219873752255,5.717771695255798e-4,0.005865561805820505
HNRNPDL,9.296851954943008e-8,1.0671911324173924e-6,1.4143589620873194e-7,1.54825206598878e-6
HNRNPF,1.779687508474126e-13,8.280901511715276e-17,4.0065439742542506e-13,2.16811268654748e-16
HNRNPH1,6.7322112329293304e-9,5.2193728346731943e-11,1.0982189046946931e-8,9.232283496252286e-11
HNRNPH2,0.012135302213309496,0.11654260186282561,0.013405975121642398,0.12795286891712937
HNRNPK,1.0295986285768777e-11,2.734478595085361e-12,2.0262410096606765e-11,5.23692302367046e-12
HNRNPKP3,1.0862129640187845e-8,1.419301794315761e-7,1.7432202653874824e-8,2.1319419538879544e-7
HNRNPLL,0.07294227461809932,0.32606953759007196,0.07645859826224051,0.3448305560070783
HNRNPR,0.017011700336839297,0.017263681349938054,0.018608504110788016,0.02013155254868512
HNRNPU,0,7.498819992751928e-28,0,1.1052463521032183e-26
HNRNPU.AS1,0,1.6258158432333597e-31,0,8.005968204914673e-30
HNRNPUL2,0.11862220692230319,0.9127882649732595,0.12204465951671471,0.9179365349392677
HNRNPUL2.BSCL2,0.008080146063115357,0.004442281815178195,0.009043879742959624,0.0053698904925171
HPCA,0.3994876443901628,0.3342730800088015,0.4015143573549382,0.35245943326770734
HPS3,2.747278190273761e-6,3.040733764849054e-7,3.844895614802288e-6,4.499276599772501e-7
HSP90AB1,0,5.256153081814564e-21,0,2.059718888983597e-20
HSP90AB4P,2.4733148862310372e-9,2.458154483612352e-11,4.168166769517901e-9,4.4137859459021386e-11
HSPA1A,3.8288994197444026e-10,8.127322108459635e-9,6.759334322182445e-10,1.3078533681754088e-8
HSPA4L,1.4347323329388928e-10,1.0080500371110177e-10,2.602368005727412e-10,1.7638402513924873e-10
HSPA6,0,3.677824556125308e-29,0,7.537426647783247e-28
HSPA9,1.1834426936196962e-5,3.2291917712252944e-5,1.5901117729645205e-5,4.361855248556591e-5
HSPB1,4.9253934264470445e-12,6.068345612106629e-16,9.923137264808e-12,1.4720898267192e-15
HTATSF1P2,0,5.318631213699645e-26,0,4.913533395868636e-25
IBA57,4.4209080840573733e-13,6.559988245250878e-14,9.63628253529865e-13,1.394095237339966e-13
ICAM4,2.574607194105738e-13,2.098035120982386e-16,5.752537126679863e-13,5.298578782877612e-16
IDH3G,1.4347323329388928e-10,8.073139094068885e-9,2.602368005727412e-10,1.3003077691711672e-8
IDUA,0,3.762086797556059e-27,0,4.532297810839495e-26
IFNB1,8.478751922780248e-9,1.7113348147660766e-9,1.3718343628237007e-8,2.857031811542991e-9
IGBP1P1,0,5.68681501195636e-24,0,3.437149547904472e-23
IKBIP,0,6.773840394697576e-32,0,3.896050781853477e-30
IKBKE,2.4268365095281297e-12,3.271701184050037e-11,5.0490659235573575e-12,5.850996199760498e-11
IKZF2,9.819367541297197e-12,5.804221428006852e-9,1.9367181776695687e-11,9.451074708800198e-9
IL10RB,2.84584523795095e-4,0.09175272846562858,3.5115169960322107e-4,0.1016750247695561
IL17A,6.581571887487314e-8,5.4228551236332755e-8,1.0160123528476089e-7,8.364144191555476e-8
IL6ST,0,1.2084310928183499e-26,0,1.2901991847276155e-25
ILF3,1.0096796492331528e-5,4.454463258614203e-6,1.3648664250058465e-5,6.253785818983561e-6
ILF3.AS1,0.002781180209511458,0.014419631763136672,0.0032137681876597077,0.016903486807148378
ILKAP,8.084977132227777e-12,2.8980949443244336e-13,1.6017238029735697e-11,5.884905895601359e-13
IMP3,0.09094498654438288,0.36160206339411005,0.09477201110966374,0.3799272121577479
IMPDH1,3.808064974464287e-14,2.2140168915463503e-16,8.969326089127905e-14,5.567830913437437e-16
INPP4B,4.227596074324325e-6,7.550765746682968e-6,5.861433748460553e-6,1.0428361987866562e-5
INPP5E,0,4.993452523818753e-20,0,1.7771109480975723e-19
INPPL1,0,1.533969788272479e-26,0,1.5901558909824594e-25
INS,2.2648185584728253e-6,3.515726182861058e-6,3.187191388916375e-6,4.967147213978816e-6
INTS12,0,2.5220220439224174e-20,0,9.214683000642767e-20
INTS4,3.807341768524708e-7,1.2602711206634162e-5,5.614963087906993e-7,1.7311736580453553e-5
INTS6.AS1,4.227596074324325e-6,3.09574770161826e-9,5.861433748460553e-6,5.101403097953196e-9
INTS9,0.013936370519981534,0.011030201307589832,0.015348084396001898,0.013033034414468304
IP6K2,0.035227621047516866,0.10193181398338806,0.03767897320199315,0.11253524726463214
IPO5P1,2.2648185584728253e-6,3.32522316840105e-7,3.187191388916375e-6,4.916146690927921e-7
IPO8,5.246445763495977e-6,1.238246410972445e-7,7.2458658375781e-6,1.8725982618862336e-7
IPO9,2.332134485527604e-12,5.8732162945638454e-15,4.857705359457615e-12,1.3172257425418034e-14
IPO9.AS1,3.3306690738754696e-16,6.653248271874855e-19,9.609357538381816e-16,2.0921942978400117e-18
IQSEC2,9.734990591425685e-12,4.734762881407376e-14,1.9222024611862676e-11,1.0122400740466848e-13
IRAK1BP1,0,8.526238961690711e-20,0,2.940480477503779e-19
IREB2,2.940309768642013e-4,0.0014844554847714476,3.6255686842937137e-4,0.0018444488706254292
IRF1,3.552713678800501e-15,7.93667700845543e-18,9.301745211896173e-15,2.2750956762180112e-17
IRF2BP1,2.220446049250313e-15,3.3378769405027306e-18,5.944527486206169e-15,9.91905764152728e-18
IRF2BPL,0.3854738807782374,0.33065414142410227,0.3876480143415664,0.34926323113695157
ISX,1.176524790580391e-5,1.5105627865413842e-4,1.5820088247396963e-5,1.9716935932674143e-4
ITGA5,4.440892098500626e-16,7.413414892445962e-19,1.2608456387940472e-15,2.3230437176153163e-18
ITGA6,0,3.5985836907544594e-27,0,4.364812735112382e-26
ITGAM,0.005916337203957567,0.003110345611258133,0.006706185145998946,0.003808891637962398
ITGB2.AS1,3.169238871336688e-9,1.807715563365356e-7,5.305871274735507e-9,2.7039906455372733e-7
ITM2C,0,8.32322465572616e-29,0,1.6489232845733045e-27
IVD,0.0024620197038216496,0.02345622881360714,0.0028597922683478833,0.027104637702308185
IYD,3.3551366129813687e-9,1.354540713378876e-12,5.585628927120243e-9,2.625158795602756e-12
JAK2,1.7095180826487422e-10,5.275597816178512e-10,3.0913496362704943e-10,8.949943773783336e-10
KANTR,2.475797344914099e-14,3.575520507020776e-14,5.933261647825052e-14,7.708770331339835e-14
KAT2A,6.661338147750939e-15,1.4457662168577378e-15,1.6847043854524716e-14,3.409789900340405e-15
KAT6A,1.1102230246251565e-16,4.40963818957565e-15,3.355131615096024e-16,9.977645802047441e-15
KBTBD3,0,1.1538625529666535e-26,0,1.2393595975539417e-25
KCNA1,9.346431629958518e-4,0.011015933506820692,0.0011169361659662225,0.01302480732271969
KCTD19,0.25101112701384565,0.20711344649720595,0.25357101386157893,0.2229971468022453
KCTD20,0,7.839325035173625e-23,0,3.871888237594065e-22
KCTD21,1.3344880755994382e-13,7.726147389995536e-16,3.03493908009413e-13,1.851575375855113e-15
KDM1B,2.9260593947810776e-11,5.208624588737163e-12,5.60985365687598e-11,9.744992278823045e-12
KDM2B,8.393445882770578e-7,1.4905980279306966e-6,1.2098232828601406e-6,2.143335712742284e-6
KDM3A,0,1.4137060635192395e-23,0,8.002025115094617e-23
KDM4A,0,8.067871295486657e-21,0,3.0737210512505785e-20
KDM4D,1.1712852909795402e-13,2.2134298467843103e-16,2.680875062665623e-13,5.567830913437437e-16
KDM5B,0,1.652108321107294e-28,0,3.005825649524801e-27
KHDRBS2,0,2.205651404613436e-26,0,2.172749422334672e-25
KHSRP,6.26301007500274e-7,3.347725691165205e-5,9.101016270358505e-7,4.5117119481085116e-5
KIAA0020,0,6.254264373345616e-27,0,7.216455537398081e-26
KIAA0101,0,1.1935711440434785e-21,0,5.079086753769742e-21
KIAA0195,7.943609270366636e-7,4.746268380562756e-6,1.1477678548673998e-6,6.647758462327882e-6
KIAA0196,8.503705567708408e-6,1.3087219332929996e-7,1.1547682427436476e-5,1.9741549975138904e-7
KIAA0226,0,9.379428713006745e-25,0,6.481985036934506e-24
KIAA0226L,3.162803352552146e-12,2.365848160919024e-13,6.511868796305399e-12,4.848629047032896e-13
KIAA0319,4.606315329169774e-13,2.9589244937193687e-15,1.0003727444469801e-12,6.789912963065166e-15
KIAA0355,0.06402657072947482,0.9579759056137847,0.06735066407708178,0.9595904717468415
KIAA0391,2.1316282072803006e-13,6.675516555384226e-15,4.774740067312533e-13,1.4896678370776064e-14
KIAA0513,1.233457780358549e-13,6.762458460290907e-14,2.8195579774093495e-13,1.4354123136546058e-13
KIAA0930,0,4.7360742225887294e-34,0,1.161968407814783e-31
KIAA1024,0.0024999729084319577,0.07034879557695109,0.0028982130661470615,0.07878888348850742
KIAA1210,0.11188420148612943,0.7727497732643536,0.11544533058435694,0.7823542810341468
KIAA1430,0.09848518131169504,0.8674785216812185,0.10215187799811068,0.8753334488724464
KIF5C,1.887379141862766e-15,1.565998748590421e-18,5.0680677860561924e-15,4.755812784773715e-18
KLC2,0,4.0125859916752814e-28,0,6.504037111960934e-27
KLF14,5.060188634775642e-7,3.411245871626218e-8,7.383237590675098e-7,5.3213048023705564e-8
KLF3.AS1,1.2206299169115198e-4,0.005986470465235458,1.5369937442466383e-4,0.007187795851525133
KLHDC2,0.009777734972253094,0.078039457583773,0.010889257623689735,0.08691090123164724
KLHDC4,0,3.4093760513929865e-23,0,1.8200351795310463e-22
KLHL13,0,1.7284917828420296e-23,0,9.691512103167731e-23
KMT2E.AS1,2.55351295663786e-15,4.279894013195931e-16,6.805550974118543e-15,1.051108956684345e-15
KPNA2,2.163066392668611e-10,7.339140727096411e-12,3.87612801821923e-10,1.3602586191697403e-11
KPNA5,1.1285359224899594e-7,6.737367942316808e-8,1.7095833048424788e-7,1.0355799173405921e-7
KPNA7,6.707572807185258e-7,6.732332613009637e-7,9.731165431416856e-7,9.855294785711153e-7
KPRP,0.002148400046497967,0.017048005351402273,0.0025085771335336443,0.019906086143778815
KRBA1,3.5993430458347575e-13,4.988775691032257e-14,8.002030736562809e-13,1.0652679110311993e-13
KTN1.AS1,0,4.670786501789316e-24,0,2.9017464573833975e-23
KY,4.4727777037678607e-11,1.758941618869016e-12,8.403543357026444e-11,3.3868173935674465e-12
L3MBTL3,4.091171845743702e-13,1.640278908390602e-11,8.994524538792873e-13,2.969154612853242e-11
LAMP2,3.3306690738754696e-16,1.6316587456432114e-16,9.609357538381816e-16,4.185967688463088e-16
LARGE,1.1074335892757858e-9,5.244729700964874e-10,1.9133276062778353e-9,8.906050530305114e-10
LARP1B,0,7.723291971408256e-21,0,2.9614257172088004e-20
LARP6,5.62139753190749e-7,7.134180028921573e-8,8.175327731966603e-7,1.0946852832673979e-7
LARS,4.440892098500626e-16,3.8285083581737374e-23,1.2608456387940472e-15,2.0103837823430881e-22
LARS2,5.440092820663267e-15,1.1755872607017817e-13,1.39363297402911e-14,2.4659671598015023e-13
LASP1,1.8370013806923158e-4,0.0031745342156142132,2.2920738011017488e-4,0.0038848280757996854
LAT,9.547918011776346e-15,3.2112439307748746e-15,2.3611564237166745e-14,7.349997340913481e-15
LBX1,1.3016254740705335e-12,2.2984280099098565e-16,2.7530227998431333e-12,5.763849706989134e-16
LCP2,0,3.571377796227379e-17,0,9.590009955833457e-17
LCT,4.5835275153116584e-7,1.9163805388555735e-6,6.720747993257144e-7,2.735713771640903e-6
LDHAL6A,0.09634020082584949,0.1292018074595519,0.10016010383235548,0.14141609742196504
LETM2,0,5.535238528390833e-33,0,5.805488409482856e-31
LGALS8.AS1,0.19661731648322767,0.43261938664782,0.19952684990870512,0.45135188203221943
LIME1,1.7430501486614958e-14,1.5537142130892751e-15,4.22837879600469e-14,3.640305442757132e-15
LINC00658,3.042011087472929e-14,2.0211718475889596e-16,7.241529731594436e-14,5.126243818280391e-16
LMAN2L,0,4.125798558006155e-22,0,1.8766068441135138e-21
LRAT,0,1.7325763408756631e-22,0,8.194120996767393e-22
LRP1,4.038089398283873e-5,5.164917072757708e-6,5.263094588552738e-5,7.217121583641844e-6
LRPPRC,2.0328960737003854e-11,1.037730678646416e-12,3.94842450915881e-11,2.022157158498972e-12
LRR1,6.109025285638836e-9,1.716000637481628e-8,1.0011389783358496e-8,2.717255005887871e-8
LRRC42,3.6637359812630166e-15,9.69432493323167e-18,9.578359610838648e-15,2.756775335877523e-17
LRRC48,2.220446049250313e-16,1.7628682604670476e-19,6.522331640549108e-16,5.886131289162445e-19
LRRFIP2,3.1380059972718755e-7,2.3403386506578015e-9,4.6432072142205427e-7,3.892559528099683e-9
LSM14B,0,6.564883289897033e-34,0,1.170518690588641e-31
LSM2,5.220235522362948e-5,4.7074582822517936e-4,6.74469560606749e-5,5.999569776450999e-4
LUC7L,2.2037260904994582e-11,3.9144186132650314e-14,4.266279717003837e-11,8.429237182912502e-14
MAATS1,0,6.111943344534233e-28,0,9.476169550699598e-27
MAEA,4.340972026284362e-14,5.430807787247621e-17,1.0157418796410784e-13,1.4366662143416184e-16
MAFA,9.380274335057948e-13,2.861998214829136e-12,1.9982113667154503e-12,5.463536206681317e-12
MAMDC2,0,2.0220141623961483e-20,0,7.433507735159448e-20
MAML2,1.6863177521031503e-12,6.483033971423367e-14,3.541465903415685e-12,1.3810334015588845e-13
MAN1B1.AS1,0.0082581803599346415,0.14332039783463885,0.009231558358472391,0.156198208642519
MAN2A2,7.395932950515771e-7,7.13549521221446e-7,1.070369192432599e-6,1.0428350789654411e-6
MAN2B1,9.129371880689519e-7,1.335244088249484e-4,1.313774823508427e-6,1.7505442715800223e-4
MAN2B2,0.015534987141314849,0.17132251849896746,0.017034982824701336,0.18592090717203832
MAN2C1,0,5.662167187448652e-23,0,2.8358550829272327e-22
MAP2K2,2.7710056471619282e-12,1.518881227408013e-14,5.725032524785305e-12,3.32290212082023e-14
MAP2K4,5.902570423543807e-6,1.3716107489896676e-4,8.120588784860036e-6,1.7969007828424523e-4
MAP3K14.AS1,1.5343282200319663e-13,2.351100784982378e-16,3.476120986425662e-13,5.879400700734333e-16
MAP3K3,0,1.5344809382854315e-21,0,6.407446166189518e-21
MAP3K5,8.973562757297326e-5,2.5615687697107037e-4,1.1428473140186524e-4,3.2958264812564054e-4
MAP3K7CL,1.1925380682953346e-9,5.617278795680438e-9,2.0464825560833316e-9,9.155034819651025e-9
MAP4K1,0.06382617407011748,0.594995865659431,0.06717949726506603,0.6118094743199339
MAP4K5,0,1.1162263395313014e-25,0,9.477293158972907e-25
MAP7D2,1.9570014497816146e-8,2.3928672005908607e-9,3.090640907848201e-8,3.976218283926845e-9
MAPK10,0,5.247529151245274e-24,0,3.1932916302629085e-23
MAPK15,1.4892087563112e-11,3.5759951993393817e-12,2.911468434761918e-11,6.775769862297681e-12
MAPK3,0,1.1536273569490965e-30,0,3.9556107258466135e-29
MAPKAP1,0,3.3182683596510644e-31,0,1.344652837558602e-29
MAPKAPK2,2.007318933294755e-8,1.4834179751984695e-10,3.167300582358007e-8,2.577908625515469e-10
MAPKAPK3,7.105427357601002e-15,1.5267388586425283e-17,1.7868796866858372e-14,4.253399038999419e-17
MAPKAPK5.AS1,0,2.10553168977135e-17,0,5.775635389018949e-17
MAPRE2,0.10259556494255884,0.6786433258170007,0.10622990260893288,0.6942174698403398
MARCH7,0.002148400046497967,0.004441810950753709,0.0025085771335336443,0.0053698904925171
MARCH8,3.542496721176125e-5,2.3424159795781077e-5,4.640904962422506e-5,3.1809045632808574e-5
MARK2P9,0,3.8335977902223777e-23,0,2.0103837823430881e-22
MARK4,0,5.0249342638171816e-20,0,1.7847525482840707e-19
MARS2,2.4604873694045182e-11,2.8819055824921057e-12,4.7581876135013624e-11,5.495655244474251e-12
MAST4,1.5587395818528194e-9,9.222146903617225e-10,2.6544724684274853e-9,1.5556374578192538e-9
MATK,1.574296248918472e-11,1.004285131156913e-12,3.071083382737019e-11,1.965576716633124e-12
MAU2,0,1.3867266571536124e-25,0,1.150015641723205e-24
MAVS,0,3.6498666172032956e-19,0,1.1746772885331184e-18
MAX,9.560230385119439e-11,9.18671489053907e-13,1.7500914555100575e-10,1.801970588540282e-12
MB,4.440892098500626e-16,6.678753178727524e-13,1.2608456387940472e-15,1.3275604144560954e-12
MBD2,1.0186251335753127e-6,1.1077554798909003e-7,1.4611493267616915e-6,1.6809600175706172e-7
MBD3,3.169716209914242e-4,0.023804413811800228,3.894971745194413e-4,0.027489164395362573
MBNL1.AS1,3.820943561549939e-12,1.2754179421235386e-13,7.803828602799016e-12,2.6687357265543854e-13
MBTPS2,0,1.8715696087711905e-24,0,1.2545145159545236e-23
MCCD1,0,8.797005230192418e-19,0,2.732588906869875e-18
MCHR1,1.1102230246251565e-16,1.2406968083035276e-17,3.355131615096024e-16,3.483720329456992e-17
MCM3AP.AS1,0,6.880165372246577e-30,0,1.8040198321640655e-28
MCMDC2,8.325294365230107e-5,0.009503323761150043,1.0625626237083236e-4,0.011273736704012327
MCTP1,3.292555117440088e-11,1.0190214783970484e-13,6.278744143738692e-11,2.1476540141630466e-13
MDH1B,0,2.7863068079569963e-19,0,9.149143717472052e-19
MDK,0,8.53867026870477e-21,0,3.246151191705886e-20
ME3,2.439503394846554e-7,5.80296412954862e-4,3.62771855964254e-7,7.379946535652775e-4
MECOM,9.390255769470279e-5,3.2742874493514866e-5,1.1908126626575754e-4,4.419420531562226e-5
MECR,7.105427357601002e-15,2.309653921659948e-13,1.7868796866858372e-14,4.738910175281574e-13
MED25,4.977129819394577e-13,4.216816425782063e-12,1.0782773351130655e-12,7.939370313800864e-12
MED30,0,1.024590017202893e-15,0,2.432548602759998e-15
MED4.AS1,6.489882675708714e-8,4.552766633677696e-6,1.0027262401030015e-7,6.381747569062367e-6
MESP1,8.760133698182404e-5,1.0041072943837759e-5,1.1164630724702805e-4,1.3814223039245928e-5
METAP1D,0.17537982997794954,0.5825415996900185,0.17868699248610517,0.5996949608818146
METRN,0,1.7514121713170357e-26,0,1.7946941962403878e-25
MFGE8,9.793358246579231e-8,2.0479351888780173e-7,1.4873558563586686e-7,3.058181274513823e-7
MFNG,4.6491424926131675e-4,0.2524861600884931,5.666043106171755e-4,0.2695705529567564
MFRP,5.229150445984487e-14,3.833642729261974e-16,1.2171769249595745e-13,9.441139483804005e-16
MGAT2,0,4.887215187125191e-30,0,1.3406007197914177e-28
MIAT,2.600677282416086e-7,2.3410083711715313e-7,3.8609555325128075e-7,3.484155196827079e-7
MIEF2,0.008323799069513416,0.039675460586294835,0.00929325844767841,0.0451444455809596
MIER2,0,2.68990270855478e-24,0,1.7697773171044917e-23
MKL2,0,1.5732055753185224e-26,0,1.621402046701113e-25
MKRN2,0.16524078029728972,0.5438452274943304,0.16874244631733537,0.5618053537789056
MKRN2OS,1.1102230246251565e-16,5.621832005242425e-22,3.355131615096024e-16,2.5185242375244334e-21
MLF1,9.545163720002803e-4,0.0012866239016310205,0.001139921427512726,0.0016008725866071944
MLH1,4.361877525838054e-11,6.740944225241751e-12,8.221170854724365e-11,1.2506871543814821e-11
MLLT10P1,5.10702591327572e-15,1.6115126282126684e-18,1.3139721794185583e-14,4.8700457900054036e-18
MLXIP,6.91243043368095e-5,2.1281349301252134e-6,8.8668082469447e-5,3.033145148212035e-6
MLXIPL,5.557054816307527e-11,2.9939185632534857e-13,1.0353426057968987e-10,6.066087270773825e-13
MOB3B,0.15327960819147046,0.38037823987805097,0.156797212510265,0.3991844624500087
MON2,0.005373666657606635,0.11967063541560317,0.0061104895730310135,0.13122554916729426
MORC1,5.551115123125783e-16,1.5631359464759955e-16,1.5611416821030393e-15,4.027559815847833e-16
MORC4,9.83920257886517e-4,0.08996942343665659,0.0011742502140640293,0.09976087188281013
MORF4L2.AS1,0.1164505882109127,0.7668258934531474,0.1198795604965689,0.7781733454905873
MPHOSPH9,3.774758283725532e-15,6.252876663281054e-16,9.839757339009685e-15,1.5147933547051791e-15
MRAP,1.6023860960334702e-6,1.3637819827641809e-6,2.274724848111208e-6,1.967332746981015e-6
MRFAP1L1,2.4870795856113403e-6,1.5252014888690866e-6,3.4944546108313786e-6,2.1895605915085197e-6
MRPL30,3.277325165695899e-7,5.60629066062224e-7,4.845332313794186e-7,8.233950780798561e-7
MRPS17,0,2.0886351567131536e-19,0,6.883616422217288e-19
MRPS28,0,7.009410216806578e-31,0,2.4995556833132255e-29
MRPS6,0.10777723700465935,0.18191030311580167,0.1114656691295288,0.19681193595599172
MSL2,0,8.67361697034448e-26,0,7.543931247865467e-25
MSL3,0,2.5361143323953994e-28,0,4.4332273084911735e-27
MSR1,6.461341239827334e-9,1.9184155246232942e-8,1.0569331587717556e-8,3.02970317130499e-8
MTA3,0,3.0702715224313463e-27,0,3.749516523626774e-26
MTCH2,2.6665442483753132e-5,2.8458584319932044e-6,3.516603842347029e-5,4.033517952499113e-6
MTERF,1.1102230246251565e-16,2.5141790386567208e-21,3.355131615096024e-16,1.0234660333161948e-20
MTFMT,8.713364479517871e-5,0.001102604066860774,1.1112967716008845e-4,0.0013786416908925384
MTMR2,2.9778054325690917e-6,1.6418942096456836e-6,4.164256538251522e-6,2.349516352968101e-6
MTMR4,0,3.63143534262809e-23,0,1.9156358626940488e-22
MTMR6,5.162529524040949e-4,0.05238935174887089,6.249008921496952e-4,0.059195319498248924
MTOR.AS1,1.7878845879448768e-5,2.7211834048638855e-4,2.382509880647022e-5,3.490553964656337e-4
MX1,4.235889417003591e-11,6.095296111341295e-13,7.992159609013125e-11,1.2142919515666514e-12
MYL1,0.021711767221218814,0.22243402307613036,0.02356182650969759,0.23905959201009067
MYL12B,3.922876824491439e-7,1.7959010135182883e-5,5.780569733940691e-7,2.4518311692979388e-5
MYL2,0,1.833762690884969e-19,0,6.111399771678317e-19
MYL6B,2.616351579831644e-12,3.908896296823254e-16,5.430680869429361e-12,9.613189099635673e-16
MYO1G,2.1609911038389384e-6,5.843955765879867e-6,3.0482967865069836e-6,8.134092998098208e-6
MYO1H,1.621421885644736e-10,1.1439494016022564e-11,2.935020530055395e-10,2.0941086068345208e-11
MYOC,5.3290705182007514e-15,2.4623481167628022e-15,1.3671557890578332e-14,5.672308387839892e-15
N4BP2,0,1.0836859569041702e-26,0,1.1781780860732533e-25
N4BP2L2.IT2,0,1.3255086952050337e-25,0,1.1043841138086801e-24
NAA60,4.689097623944427e-5,5.548979734386896e-5,6.0893379923473515e-5,7.416664817400177e-5
NAAA,0,1.361367396715972e-19,0,4.59719331125867e-19
NACA2,0.0019444262334946671,0.18563166571135958,0.0022823646967221798,0.20071634928038454
NAP1L2,0.03668889758614968,0.03296037849510448,0.0391479978432709,0.03772038180794049
NAP1L5,0,1.3077527141976333e-22,0,6.268072821006398e-22
NAPA.AS1,1.0170796458486286e-4,2.654395188370047e-6,1.28613688549511e-4,3.76814221406353e-6
NARS2,2.9260593947810776e-11,1.0978605159995011e-13,5.60985365687598e-11,2.3110806375762816e-13
NAT14,0.0055190172131101,0.5469275169422401,0.006271770357536843,0.5646622829808998
NBR2,0.1101311461279032,0.029638100339062275,0.11376815385055121,0.03400561962969629
NCBP2.AS2,0.0927145767083899,0.19510149040795371,0.09650326343903091,0.2104452252857722
NCKAP5,0.004340185999705759,0.09396667667016988,0.0049574321828798,0.10406371708255459
NCLN,2.0187532978610534e-7,5.6502970201064834e-5,3.019662021884445e-7,7.546426656816375e-5
NCOA4,4.282241228281691e-12,4.2489409596418e-13,8.666556311040018e-12,8.569979333757159e-13
NCOR1P1,1.1336468430656055e-9,9.894050709615275e-12,1.951054364079126e-9,1.8130619131802708e-11
NDC1,0,6.555411884346967e-34,0,1.170518690588641e-31
NDFIP2,0,1.1924306204824676e-20,0,4.4572406631451564e-20
NDRG2,1.1102230246251565e-16,4.969011396342909e-19,3.355131615096024e-16,1.5792775970908035e-18
NDRG4,0,1.1230211106353169e-22,0,5.426413659248698e-22
NDST3,4.8627768478581856e-14,3.8182951886642303e-19,1.1348600942056473e-13,1.2244640865806336e-18
NDUFA11,0.001970543806982472,0.00330918171523415,0.0023114997420064128,0.004039110784109365
NDUFAB1,4.398669946392708e-6,0.003415929937562773,6.089152573306055e-6,0.0041630916463940015
NDUFS2,0,8.731250588024266e-25,0,6.081179608768463e-24
NDUFS3,0,7.436490489205037e-26,0,6.531656424754967e-25
NEDD1,5.6755598002444785e-6,8.912314995367574e-4,7.820342445004563e-6,0.0011190603969535482
NEK8,1.931645304820151e-7,4.1189654127949345e-8,2.8966556589523376e-7,6.408477601233305e-8
NELFA,0,3.018249844695357e-26,0,2.908940255725309e-25
NELFCD,4.0329461992172355e-10,2.430225372484333e-12,7.105477345063567e-10,4.664253863444096e-12
NELFE,1.2445600106048005e-13,7.501402887468607e-16,2.8376604845375437e-13,1.8004868709382676e-15
NELL1,2.9260593947810776e-11,6.933027383278798e-13,5.60985365687598e-11,1.3750375777960064e-12
NENF,9.706176105073183e-7,5.600911947125594e-6,1.3934067629102644e-6,7.807995310183686e-6
