gene,ks_pvalue,wil_pvalue,q_ks,q_wil
LRPPRC,0.3543849714128484,0.20212661517572814,0.9998962485192302,1
LRR1,0.9009590846873285,0.5126595481567986,0.9998962485192302,1
LRRC42,0.14213450486074714,0.11061909537832469,0.9998962485192302,1
LRRC48,0.7297294706926646,0.8230250365873425,0.9998962485192302,1
LRRFIP2,0.5532521767046763,0.4121560670839198,0.9998962485192302,1
LSM14B,0.848311018448733,0.9341011853921188,0.9998962485192302,1
LSM2,0.7775212997950921,0.9902664839490778,0.9998962485192302,1
LUC7L,0.6386121678516785,0.5338305485723026,0.9998962485192302,1
MAATS1,0.5560538303910061,0.49364018576971525,0.9998962485192302,1
MAEA,0.14461291799111453,0.5774544695844037,0.9998962485192302,1
MAFA,0.7338296375323791,0.9837782598869586,0.9998962485192302,1
MAMDC2,0.9846131128480302,0.9492026229484818,0.9998962485192302,1
MAML2,0.3220150396758735,0.2292403261229431,0.9998962485192302,1
MAN1B1.AS1,0.30541649765795537,0.34615857254933885,0.9998962485192302,1
MAN2A2,0.9376943528249588,0.9600002786871836,0.9998962485192302,1
MAN2B1,0.48667052150482254,0.18720125338865923,0.9998962485192302,1
MAN2B2,0.6647212546034719,0.5249500391230877,0.9998962485192302,1
MAN2C1,0.5207059309436985,0.6832725443449954,0.9998962485192302,1
MAP2K2,0.9449601979973632,0.9600003327599309,0.9998962485192302,1
MAP2K4,0.4716866215865775,0.26693612733070926,0.9998962485192302,1
MAP3K14.AS1,0.8799947815048832,0.7978062351551082,0.9998962485192302,1
MAP3K3,0.8299369814482036,0.6792949353103706,0.9998962485192302,1
MAP3K5,0.7283411701599785,0.7133665023265117,0.9998962485192302,1
MAP3K7CL,0.9919581317518298,0.919025160717515,0.9998962485192302,1
MAP4K1,0.2939436684024794,0.45513900637702237,0.9998962485192302,1
MAP4K5,0.8296296613275068,0.880401219828738,0.9998962485192302,1
MAP7D2,0.22848719447628668,0.483434809037058,0.9998962485192302,1
MAPK10,0.1492382168173113,0.1526984389117753,0.9998962485192302,1
MAPK15,0.06462754327527961,0.02253139757656829,0.9998962485192302,1
MAPK3,0.5005521758296754,0.7707227997931161,0.9998962485192302,1
MAPKAP1,0.4217265881161284,0.2704568126617719,0.9998962485192302,1
MAPKAPK2,0.4331329935417536,0.45024389997712266,0.9998962485192302,1
MAPKAPK3,0.5219845442572341,0.24869537830863575,0.9998962485192302,1
MAPKAPK5.AS1,0.5316511394497859,0.5039696698450224,0.9998962485192302,1
MAPRE2,0.7743439128501796,0.5356133639107806,0.9998962485192302,1
MARCH7,0.2963073989328021,0.10069237548206574,0.9998962485192302,1
MARCH8,0.9145973846588389,0.812492791873794,0.9998962485192302,1
MARK2P9,0.37276392784977375,0.3999222067893126,0.9998962485192302,1
MARK4,0.5061384653482859,0.4551382438520256,0.9998962485192302,1
MARS2,0.9510328095907638,0.9578402073102061,0.9998962485192302,1
MAST4,0.4403998138330436,0.4437636700349849,0.9998962485192302,1
MATK,0.8884809071838045,0.5774545983228057,0.9998962485192302,1
MAU2,0.4577871686323124,0.2611228477264077,0.9998962485192302,1
MAVS,0.7438311659860828,0.4060201515909151,0.9998962485192302,1
MAX,0.8542275364869574,0.6892523902101995,0.9998962485192302,1
MB,0.5044349483880283,0.6112363385021938,0.9998962485192302,1
MBD2,0.24045966526617796,0.23560168898726516,0.9998962485192302,1
MBD3,0.7733052725550611,0.6615142812552732,0.9998962485192302,1
MBNL1.AS1,0.43982516020353896,0.46168540860732016,0.9998962485192302,1
MBTPS2,0.2645445648850483,0.2199252926147211,0.9998962485192302,1
MCCD1,0.9187811581832761,0.9319467426680985,0.9998962485192302,1
MCHR1,0.6898282641401748,0.5961149021652967,0.9998962485192302,1
MCM3AP.AS1,0.42574417128705844,0.6303731273421658,0.9998962485192302,1
MCMDC2,0.5207620807693598,0.34339056212192737,0.9998962485192302,1
MCTP1,0.3530871095041906,0.12863636970096162,0.9998962485192302,1
MDH1B,0.4571441734104158,0.15584155380730197,0.9998962485192302,1
MDK,0.9268702658123653,0.5463790335447081,0.9998962485192302,1
ME3,0.7648851609548907,0.45513992140286136,0.9998962485192302,1
MECOM,0.36437510574486476,0.28241821027341174,0.9998962485192302,1
MECR,0.7803511505103342,0.5267255742307284,0.9998962485192302,1
MED25,0.8315594869355085,0.8188089750041755,0.9998962485192302,1
MED30,0.11854834409130711,0.13845950402078844,0.9998962485192302,1
MED4.AS1,0.8461410176484118,0.758313479523218,0.9998962485192302,1
MESP1,0.8953008621950005,0.7852734112290061,0.9998962485192302,1
METAP1D,0.18769634826458884,0.5144071619030339,0.9998962485192302,1
METRN,0.2128147492486642,0.15822470256696908,0.9998962485192302,1
MFGE8,0.6554134644164874,0.3230790722721478,0.9998962485192302,1
MFNG,0.19089567840649418,0.14358377481647544,0.9998962485192302,1
MFRP,0.8130892014797849,0.5179110851352399,0.9998962485192302,1
MGAT2,0.6597843112584674,0.8975376556479407,0.9998962485192302,1
MIAT,0.3929784558012859,0.2442736641801728,0.9998962485192302,1
MIEF2,0.0634766816576376,0.046755838635198284,0.9998962485192302,1
MIER2,0.690793623894169,0.7957140864249113,0.9998962485192302,1
MKL2,0.7167627741714556,0.6458670512211768,0.9998962485192302,1
MKRN2,0.3918896805736202,0.8846806176927797,0.9998962485192302,1
MKRN2OS,0.3757373097561041,0.33926498719672427,0.9998962485192302,1
MLF1,0.5992496400379864,0.35314256433656954,0.9998962485192302,1
MLH1,0.5897314378401342,0.7521314368676657,0.9998962485192302,1
MLLT10P1,0.8447872146575904,0.9924294568612172,0.9998962485192302,1
MLXIP,0.8513325163166066,0.6773107905151137,0.9998962485192302,1
MLXIPL,0.29897435857328963,0.6852626302408212,0.9998962485192302,1
MOB3B,0.9029421304612549,0.9427275952185628,0.9998962485192302,1
MON2,0.7796982717926999,0.8675860829972537,0.9998962485192302,1
MORC1,0.9156811914057191,0.8846813148865533,0.9998962485192302,1
MORC4,0.3402012151964498,0.6615142812552732,0.9998962485192302,1
MORF4L2.AS1,0.6135648621363335,0.7500755615313648,0.9998962485192302,1
MPHOSPH9,0.5218031959858391,0.43414474809036874,0.9998962485192302,1
MRAP,0.5186203210467126,0.446997644584965,0.9998962485192302,1
MRFAP1L1,0.904977128251971,0.9837782434287076,0.9998962485192302,1
MRPL30,0.925680222038135,0.9621608600810595,0.9998962485192302,1
MRPS17,0.11785162608502689,0.0864003248706589,0.9998962485192302,1
MRPS28,0.4198487417442394,0.4121744096942852,0.9998962485192302,1
MRPS6,0.460238937930351,0.6093377115219274,0.9998962485192302,1
MSL2,0.799378121920243,0.6575866193526372,0.9998962485192302,1
MSL3,0.49811066183177655,0.8378234170231728,0.9998962485192302,1
MSR1,0.06491987456457265,0.06068854317929602,0.9998962485192302,1
MTA3,0.9026409515190701,0.9039770558237353,0.9998962485192302,1
MTCH2,0.4869856698053844,0.5848856424641844,0.9998962485192302,1
MTERF,0.4466297522175576,0.6497631018722342,0.9998962485192302,1
MTFMT,0.9379974703492167,0.9190252153068416,0.9998962485192302,1
MTMR2,0.5373990574058236,0.7978048301004174,0.9998962485192302,1
MTMR4,0.3825211863154021,0.7275682453726466,0.9998962485192302,1
MTMR6,0.9045395613630858,0.962160936815354,0.9998962485192302,1
MTOR.AS1,0.6004216490793587,0.5373989082959499,0.9998962485192302,1
MX1,0.7648419951478153,0.5942315197353805,0.9998962485192302,1
MYL1,0.18921607283473302,0.36266388639826236,0.9998962485192302,1
MYL12B,0.38503404896234755,0.39687332301859,0.9998962485192302,1
MYL2,0.5817450802462147,0.48852067656882603,0.9998962485192302,1
MYL6B,0.5481582526424336,0.5338172652826061,0.9998962485192302,1
MYO1G,0.386130251671311,0.4633380984961013,0.9998962485192302,1
MYO1H,0.16326457060093363,0.1844906923184443,0.9998962485192302,1
MYOC,0.4130006428035421,0.5373788145351807,0.9998962485192302,1
N4BP2,0.8465910737741831,0.9924294389371492,0.9998962485192302,1
N4BP2L2.IT2,0.8396015483013634,0.6932492239422452,0.9998962485192302,1
NAA60,0.850853139838703,0.5774552420130583,0.9998962485192302,1
NAAA,0.4119811417115281,0.2947350844875631,0.9998962485192302,1
NACA2,0.318060131467274,0.5589564996125432,0.9998962485192302,1
NAP1L2,0.782897272721002,0.7295957740863406,0.9998962485192302,1
NAP1L5,0.760205007470499,0.6439222748997017,0.9998962485192302,1
NAPA.AS1,0.3338519643845885,0.7727965783430769,0.9998962485192302,1
NARS2,0.3836990856133507,0.25204801371569835,0.9998962485192302,1
NAT14,0.05373750588827538,0.07966233697771796,0.9998962485192302,1
NBR2,0.1738003537930525,0.34615808316154195,0.9998962485192302,1
NCBP2.AS2,0.07985007613670175,0.1219566941466362,0.9998962485192302,1
NCKAP5,0.08153874811261022,0.06868906291264233,0.9998962485192302,1
NCLN,0.737331176006023,0.8145846278848035,0.9998962485192302,1
NCOA4,0.55734737347384955,0.9816157277058496,0.9998962485192302,1
NCOR1P1,0.7176621160638446,0.6303743996901234,0.9998962485192302,1
NDC1,0.6926980767579968,0.6517146909771299,0.9998962485192302,1
NDFIP2,0.9637818216324554,0.7052962657399802,0.9998962485192302,1
NDRG2,0.9046317207937548,0.6674216465106537,0.9998962485192302,1
NDRG4,0.5946105731018853,0.46667532767841513,0.9998962485192302,1
NDST3,0.2131569555611538,0.12130345565008044,0.9998962485192302,1
NDUFA11,0.6919834436788809,0.5091751956104704,0.9998962485192302,1
NDUFAB1,0.42800313800698436,0.2824186986545343,0.9998962485192302,1
NDUFS2,0.7092547612586599,0.7459668767058851,0.9998962485192302,1
NDUFS3,0.4164767238346624,0.37901381365656706,0.9998962485192302,1
NEDD1,0.2515145207716394,0.4469974908905773,0.9998962485192302,1
NEK8,0.97989782356517,0.9319467885928069,0.9998962485192302,1
NELFA,0.8602094562029743,0.729603858983723,0.9998962485192302,1
NELFCD,0.2679928087625597,0.4152734284322823,0.9998962485192302,1
NELFE,0.3433670067949451,0.3151762967885084,0.9998962485192302,1
NELL1,0.8201497482445477,0.8145973124597983,0.9998962485192302,1
NENF,0.16352569167923922,0.32574069049833443,0.9998962485192302,1
NFE2L2,0.1200946828942815,0.4121748840499189,0.9998962485192302,1
NFKB2,0.9554393281615114,0.9319465360057602,0.9998962485192302,1
NFXL1,0.6955955448700141,0.5904878635977411,0.9998962485192302,1
NFYC.AS1,0.8401670084629689,0.9600003733143475,0.9998962485192302,1
NHS,0.13020021902392584,0.08491976493593124,0.9998962485192302,1
NINJ1,0.7882620783712455,0.8441797170207669,0.9998962485192302,1
NIT1,0.9527851007905704,0.8505517186835927,0.9998962485192302,1
NMT2,0.874378617361118,0.9967554351853823,0.9998962485192302,1
NNT.AS1,0.04785594081998687,0.0642782207451712,0.9998962485192302,1
NOM1,0.9274958829237336,0.8145971277516552,0.9998962485192302,1
NOP10,0.39135254242263556,0.7790191715956954,0.9998962485192302,1
NOP14.AS1,0.47841118431142116,0.7336849178148153,0.9998962485192302,1
NOS1,0.2268432560625257,0.11001625787270679,0.9998962485192302,1
NPFF,0.937914091551349,0.6439223870037154,0.9998962485192302,1
NPM1,0.6610784223227201,0.8718538668888929,0.9998962485192302,1
NRBP2,0.8323100203445627,0.8889631037776209,0.9998962485192302,1
NRDE2,0.2595853553417156,0.19643037317962064,0.9998962485192302,1
NSMAF,0.9324601195915501,0.9448860357334454,0.9998962485192302,1
NSMCE1,0.5050190665137055,0.22403348724952427,0.9998962485192302,1
NT5C3A,0.855313994297589,0.8019948338252757,0.9998962485192302,1
NUBP1,0.9265932137534544,0.82724675931759994,0.9998962485192302,1
NUCB1.AS1,0.1111320112109015,0.06350030146249548,0.9998962485192302,1
NUDT1,0.6067170161123508,0.22506743567148899,0.9998962485192302,1
NUDT22,0.8378833501890149,0.9816156468819744,0.9998962485192302,1
NUDT6,0.7323607073380534,0.8061907678439945,0.9998962485192302,1
NUGGC,0.4771462359786903,0.9018289151299997,0.9998962485192302,1
NUMB,0.9075938148908864,0.8739855868292958,0.9998962485192302,1
NUP153,0.1884224661969699,0.47669355753071535,0.9998962485192302,1
NUP155,0.3536627437328341,0.7073106832611487,0.9998962485192302,1
NUP188,0.584669272664485,0.3999239601974661,0.9998962485192302,1
NUP205,0.36349012059586233,0.5391903325264129,0.9998962485192302,1
NUP210,0.9678013499064624,0.7978053653628003,0.9998962485192302,1
NUP210L,0.9450469660627665,0.8975357599532852,0.9998962485192302,1
NUP35,0.6688899727207248,0.7769489274833261,0.9998962485192302,1
NUP50.AS1,0.9423785907172673,0.9924294312553666,0.9998962485192302,1
NUP62CL,0.5954701471864965,0.4152724818109687,0.9998962485192302,1
NUP98,0.9911620549171879,0.9643216232754505,0.9998962485192302,1
NUPL1,0.9896115622941921,0.9492025543142545,0.9998962485192302,1
NXF2,0.17136536057925233,0.37461843345142376,0.9998962485192302,1
OAZ2,0.4369488342076578,0.46497912075894987,0.9998962485192302,1
OCIAD2,0.8550185444261192,0.8761264582150882,0.9998962485192302,1
ODF2L,0.32315563699706673,0.2040523087063164,0.9998962485192302,1
OGDHL,0.3109261030955041,0.1370203239991162,0.9998962485192302,1
OPA1.AS1,0.20925480639641064,0.21287641299945123,0.9998962485192302,1
OSBP,0.5808861992661357,0.6342196058262032,0.9998962485192302,1
OSBP2,0.8917398181389166,0.8846813148865533,0.9998962485192302,1
OSBPL3,0.2336171555890638,0.16803651019601934,0.9998962485192302,1
OSCAR,0.3520310182095106,0.6246063823511734,0.9998962485192302,1
OTUB2,0.5426463967558642,0.4309669209754242,0.9998962485192302,1
OTUD5,0.8907141697302587,0.8463053279637636,0.9998962485192302,1
OTUD6A,0.3608981075103077,0.3138725705382525,0.9998962485192302,1
OXCT1,0.38058556159445855,0.1590253783242997,0.9998962485192302,1
OXT,0.6919630108667536,0.6419793744186713,0.9998962485192302,1
P4HTM,0.8795736320885736,0.7707160907191607,0.9998962485192302,1
PABPC1L,0.05794198115601826,0.23992532073616324,0.9998962485192302,1
PABPC4L,0.3049071729079693,0.2292365460886267,0.9998962485192302,1
PAFAH1B1,0.6183621259425152,0.3475487108026685,0.9998962485192302,1
PAFAH1B2,0.6566887211655745,0.7012704770841562,0.9998962485192302,1
PAIP2B,0.7516804795467124,0.4600649948948115,0.9998962485192302,1
PAK3,0.7892700161519344,0.5627232535253239,0.9998962485192302,1
PAN3.AS1,0.9098666596815295,0.9600003868324589,0.9998962485192302,1
PAPD5,0.7877587988649589,0.6017650088815587,0.9998962485192302,1
PAPOLB,0.344884308313776,0.28975631304430954,0.9998962485192302,1
PARL,0.8438044586930429,0.5627261600670976,0.9998962485192302,1
PARP1,0.2687478984717574,0.06311551561468684,0.9998962485192302,1
PARP8,0.7660338022564669,0.45187110705507944,0.9998962485192302,1
PASD1,0.6267040429282777,0.40448344787608154,0.9998962485192302,1
PATL2,0.7509185080749596,0.8633215486217617,0.9998962485192302,1
PBX1,0.3664048076054997,0.25770318298270123,0.9998962485192302,1
PBX3,0.10806837954797366,0.11306174671891683,0.9998962485192302,1
PCBP1.AS1,0.9571885324037482,0.8061797160841949,0.9998962485192302,1
PCBP2.OT1,0.9703306598177819,0.9945920800680337,0.9998962485192302,1
PCGEM1,0.3576001828313964,0.60933541192228,0.9998962485192302,1
PCGF6,0.4991973850520014,0.20308764821491204,0.9998962485192302,1
PCK1,0.3059867163663589,0.6693942511107269,0.9998962485192302,1
PCNA,0.9506475950568085,0.9816157152714766,0.9998962485192302,1
PCNT,0.6277379878852494,0.5756029661760144,0.9998962485192302,1
PDC,0.53794643016315,0.9772910965587612,0.9998962485192302,1
PDCD1LG2,0.08654989653988551,0.11183758188685682,0.9998962485192302,1
PDCD2L,0.9985595204117946,0.8019952273127402,0.9998962485192302,1
PDCD4.AS1,0.8947214286430766,0.6556291921158519,0.9998962485192302,1
PDCD6IP,0.48246217606538466,0.551803545111167,0.9998962485192302,1
PDCD6IPP2,0.27208973420017746,0.6074383197985667,0.9998962485192302,1
PDHA2,0.8395029959560433,0.697256786261425,0.9998962485192302,1
PDHX,0.509699004303232,0.25430111816179457,0.9998962485192302,1
PDIA3P1,0.308510528895604,0.2848523664127407,0.9998962485192302,1
PDIK1L,0.9878084934334024,0.799899579292295,0.9998962485192302,1
PDPN,0.2576133780260716,0.36450129795170155,0.9998962485192302,1
PDS5B,0.71705146211036,0.4851279191169284,0.9998962485192302,1
PEG10,0.8277521186786103,0.9578401788165305,0.9998962485192302,1
PEX2,0.7302735247655483,0.509172473406714,0.9998962485192302,1
PEX26,0.335721863032141,0.30229397151767257,0.9998962485192302,1
PEX3,0.6659012171109279,0.748020489886064,0.9998962485192302,1
PFDN6,0.406389402046744,0.3351563195245725,0.9998962485192302,1
PFKM,0.4384942854283911,0.6093363801796965,0.9998962485192302,1
PFN1P2,0.9906041059617523,0.9967551520100754,0.9998962485192302,1
PGK2,0.8035687144784521,0.7480108558551074,0.9998962485192302,1
PHF13,0.7362399269683658,0.5774543408458848,0.9998962485192302,1
PHF20,0.9795262979642159,0.7915327808655634,0.9998962485192302,1
PHF21A,0.3729078956428193,0.532049219487772,0.9998962485192302,1
PHF21B,0.38434889622745194,0.681282331307584,0.9998962485192302,1
PHGDH,0.7410159993384561,0.6674210120900244,0.9998962485192302,1
PHKA2.AS1,0.25439504598553936,0.14137072065122977,0.9998962485192302,1
PHKG1,0.79878730187911,0.5536168075967627,0.9998962485192302,1
PI4KAP1,0.426554421406542,0.8145953422111473,0.9998962485192302,1
PIANP,0.08817802568726668,0.06828102559966497,0.9998962485192302,1
PIGT,0.9311261234484352,0.7915328497506715,0.9998962485192302,1
PIGU,0.7707800775849027,0.6753285795564283,0.9998962485192302,1
PIK3CG,0.24549050517237303,0.1622465516571001,0.9998962485192302,1
PIK3R6,0.2484445287529416,0.15662354472422985,0.9998962485192302,1
PILRA,0.639894294753922,0.6952529233515249,0.9998962485192302,1
PIP4K2C,0.08779107111712642,0.06746548796049434,0.9998962485192302,1
PIP5K1B,0.6873236557459271,0.8782636325273582,0.9998962485192302,1
PITPNA,0.26259164245097666,0.11617963582941344,0.9998962485192302,1
PITPNA.AS1,0.6633663587892918,0.6575882458057342,0.9998962485192302,1
PITPNC1,0.19363736900630468,0.4044929844386467,0.9998962485192302,1
PITRM1.AS1,0.9466525744357028,0.8463047632465863,0.9998962485192302,1
PKMYT1,0.10780773137919096,0.3731329435266408,0.9998962485192302,1
PKN2,0.06851600804371624,0.5481820140730207,0.9998962485192302,1
PLEKHA3,0.19088264425259674,0.19085571217917632,0.9998962485192302,1
PLEKHD1,0.4285784140401067,0.5463803906559745,0.9998962485192302,1
PLEKHM3,0.2706779233598201,0.23774805852512224,0.9998962485192302,1
PLS1,0.09678118060397954,0.0764570426093567,0.9998962485192302,1
PMS1,0.38346813693127085,0.0678733183601069,0.9998962485192302,1
PNKD,0.19025089362510528,0.4987876953210967,0.9998962485192302,1
POC1A,0.9284258084739866,0.8251354690900317,0.9998962485192302,1
POGLUT1,0.8376372706091828,0.3864034432937481,0.9998962485192302,1
POLA1,0.9067638519973563,0.878263755092997,0.9998962485192302,1
POLDIP3,0.9377199232591586,0.6634810175580098,0.9998962485192302,1
POLE,0.581636367627436,0.28853031449936195,0.9998962485192302,1
POLE4,0.34761624696481186,0.40449091822128247,0.9998962485192302,1
POLG2,0.33499168368868454,0.38938319931009013,0.9998962485192302,1
POLR1E,0.5671371752181024,0.31387240685810863,0.9998962485192302,1
POLR2B,0.14867419149489605,0.3217499146444402,0.9998962485192302,1
POLR2C,0.9835968482599511,0.8103908015874356,0.9998962485192302,1
POLR2D,0.12999780586624426,0.05442452167676985,0.9998962485192302,1
POLR2F,0.9491959029834203,0.9600003733143475,0.9998962485192302,1
POLR2H,0.9413076906226374,0.9427284074431863,0.9998962485192302,1
POLR3D,0.9186540332655433,0.8739902785319651,0.9998962485192302,1
PPDPF,0.5861356712278353,0.7562513027394662,0.9998962485192302,1
PPIA,0.6640387903423097,0.5022417635427916,0.9998962485192302,1
PPIH,0.9240000503775384,0.8633216859476993,0.9998962485192302,1
PPM1B,0.6694754984280799,0.4014423414397582,0.9998962485192302,1
PPM1D,0.6126892433491042,0.6832710245973554,0.9998962485192302,1
PPM1H,0.20667211366924826,0.28485187765988407,0.9998962485192302,1
PPM1N,0.8763985006408429,0.7174149195141162,0.9998962485192302,1
PPP1CB,0.5059206174136789,0.5039675059720707,0.9998962485192302,1
PPP1CC,0.9993294039072791,0.9297917256209106,0.9998962485192302,1
PPP1R10,0.877068980238545,0.6169503230090647,0.9998962485192302,1
PPP1R12A,0.8604709308809811,0.7769489274833261,0.9998962485192302,1
PPP1R12B,0.20081728997363646,0.22714649974133616,0.9998962485192302,1
PPP1R1A,0.47139234691860527,0.3406305330122559,0.9998962485192302,1
PPP1R26,0.21357074581718355,0.18993968808467038,0.9998962485192302,1
PPP1R8,0.07669971759455607,0.05545322414995941,0.9998962485192302,1
PPP1R9A,0.36675560111272426,0.44376521154527726,0.9998962485192302,1
PPP2CA,0.5315258403496804,0.3587852242825017,0.9998962485192302,1
PPP2CB,0.5491341093072125,0.5374006973403957,0.9998962485192302,1
PPP2R1B,0.8219467907941453,0.8889634022898983,0.9998962485192302,1
PPP2R3A,0.8329236936450638,0.6536718532685961,0.9998962485192302,1
PPP2R5A,0.8223970053180294,0.3365311522836664,0.9998962485192302,1
PPP2R5B,0.253395661149816,0.22300231596774853,0.9998962485192302,1
PPP2R5D,0.37315424352040455,0.9125719338714642,0.9998962485192302,1
PPP2R5E,0.8500862672758784,0.7831894452401783,0.9998962485192302,1
PPP3CC,0.3705530258170354,0.5886168729964314,0.9998962485192302,1
PPP6R1,0.9969101379721064,0.9794533042833526,0.9998962485192302,1
PPP6R2,0.7880673953590535,0.4987814506828789,0.9998962485192302,1
PPP6R3,0.8365834970337522,0.839941192886158,0.9998962485192302,1
PPRC1,0.5477281967144771,0.787357924777329,0.9998962485192302,1
PRCD,0.23457693915936695,0.23453240068190936,0.9998962485192302,1
PRDM4,0.707858915172323,0.8782635508167266,0.9998962485192302,1
PRDM5,0.2485967460802076,0.15983067070414314,0.9998962485192302,1
PREPL,0.8302480795031978,0.5409848673476104,0.9998962485192302,1
PREX2,0.9794373703623829,0.9535192380683541,0.9998962485192302,1
PRKAA2,0.8731184406901843,0.7831895167421714,0.9998962485192302,1
PRKAG2.AS1,0.5642909674782026,0.8167023617043426,0.9998962485192302,1
PRKCD,0.47813557984130406,0.5719055126088173,0.9998962485192302,1
PRKCZ,0.8865423823389753,0.649760227683456,0.9998962485192302,1
PRKX,0.6742275320193523,0.7562513027394662,0.9998962485192302,1
PRMT6,0.04531088718376769,0.005808211335368725,0.9998962485192302,1
PRNT,0.7594580303906572,0.8868220746724648,0.9998962485192302,1
PROSER2,0.15876184075022248,0.7583132419212328,0.9998962485192302,1
PRPF3,0.4341453838141253,0.39840553447414234,0.9998962485192302,1
PRPF38B,0.21420881715534287,0.20021632215620655,0.9998962485192302,1
PRPF39,0.7635628222182154,0.9729669039368233,0.9998962485192302,1
PRPF40B,0.16564141480410477,0.4246466401878225,0.9998962485192302,1
PRPF8,0.3459438126839842,0.7562512229079932,0.9998962485192302,1
PRPH,0.8201408362895993,0.4851130051851122,0.9998962485192302,1
PRR11,0.5494113144107541,0.6773106875246417,0.9998962485192302,1
PRR14,0.7862578953515844,0.9082732437606823,0.9998962485192302,1
PRR15,0.9061657537773536,0.6634810175580098,0.9998962485192302,1
PRRC2B,0.6906868548316099,0.6674143504545575,0.9998962485192302,1
PRRC2C,0.5114439419892788,0.5320438089137326,0.9998962485192302,1
PRRG1,0.8042792426291141,0.6458536601182314,0.9998962485192302,1
PSMA2,0.8310600024965883,0.8441819022978233,0.9998962485192302,1
PSMA3,0.42021511277510565,0.13138610475266055,0.9998962485192302,1
PSMA6,0.7705492548251798,0.4716700133297978,0.9998962485192302,1
PSMA8,0.11418505009476496,0.09359287930247172,0.9998962485192302,1
PSMB10,0.44656801992304984,0.393877603627887,0.9998962485192302,1
PSMB3,0.009473790790969572,0.0031963758653636124,0.9998962485192302,1
PSMB5,0.7136332376623403,0.6400376744509849,0.9998962485192302,1
PSMB8,0.42263061516384115,0.3587930268393921,0.9998962485192302,1
PSMB9,0.5679574050598071,0.5126596907609263,0.9998962485192302,1
PSMC3,0.6152494311788069,0.47837287132944456,0.9998962485192302,1
PSMC3IP,0.5006908752298711,0.6478151437692355,0.9998962485192302,1
PSMC5,0.053339628379198575,0.2860752422886385,0.9998962485192302,1
PSMC6,0.5399365098519382,0.1480916876251088,0.9998962485192302,1
PSMD10,0.9009334066218928,0.5214268908416531,0.9998962485192302,1
PSMD12,0.8199232624120684,0.7255337670482207,0.9998962485192302,1
PSMD14,0.04413360010064263,0.06706096868912001,0.9998962485192302,1
PSMD3,0.5395509413875625,0.5645563950045392,0.9998962485192302,1
PSMD4,0.4527233743971595,0.5214261864213767,0.9998962485192302,1
PSMD5,0.7880892240961191,0.8825412417686094,0.9998962485192302,1
PSMD6.AS2,0.22573967271564344,0.32042971460671427,0.9998962485192302,1
PSMD8,0.18925405297426937,0.7665794113337452,0.9998962485192302,1
PSMD9,0.689501103950502,0.9989184768430526,0.9998962485192302,1
PSME2,0.45756096569885246,0.4970698092316871,0.9998962485192302,1
PSME4,0.47130337903640984,0.22923764860356288,0.9998962485192302,1
PSMG1,0.6359240053701365,0.7873566612247097,0.9998962485192302,1
PSPH,0.3952919470155632,0.3819603975420822,0.9998962485192302,1
PTBP2,0.8094117295835485,0.7336837046227613,0.9998962485192302,1
PTCD1,0.47979667254310554,0.22714225583014844,0.9998962485192302,1
PTDSS2,0.9778113452787502,0.9341019192823622,0.9998962485192302,1
PTENP1,0.6150086349580711,0.5249543846877274,0.9998962485192302,1
PTGES3L,0.8314462189428754,0.8061906393460212,0.9998962485192302,1
PTK6,0.49341395691841533,0.24867745225305657,0.9998962485192302,1
PTMS,0.6604308972693393,0.7336681049630007,0.9998962485192302,1
PTP4A3,0.28198176879011533,0.16635478383283234,0.9998962485192302,1
PTPN11,0.3151868403122271,0.3257380722624104,0.9998962485192302,1
PTPN12,0.6261071539161855,0.4535017944486567,0.9998962485192302,1
PTPN2,0.5948856064731974,0.313868478501673,0.9998962485192302,1
PTPN20B,0.46086163632644783,0.35879367704012727,0.9998962485192302,1
PTPN7,0.4383086254140063,0.8103857684007456,0.9998962485192302,1
PTPRB,0.877027461777518,0.947044251648258,0.9998962485192302,1
PTPRCAP,0.4374094139814908,0.7046613068140738,0.9998962485192302,1
PUM1,0.29355776990490695,0.35595999313057797,0.9998962485192302,1
PUM2,0.5629993942825626,0.4230748307057271,0.9998962485192302,1
PURA,0.5654422781412537,0.5961127892000495,0.9998962485192302,1
PWP2,0.264036782203041,0.08012927594341124,0.9998962485192302,1
PWWP2B,0.09513134869126741,0.14432805984029345,0.9998962485192302,1
PXN.AS1,0.9964716522537913,0.9018286508231945,0.9998962485192302,1
QDPR,0.6855490771324727,0.9664821371794978,0.9998962485192302,1
QRICH2,0.3135078682794266,0.5848850075142569,0.9998962485192302,1
R3HDM4,0.4681952788972584,0.9125717571517458,0.9998962485192302,1
RAB11B,0.10789044728604544,0.4121755165223545,0.9998962485192302,1
RAB15,0.903325032588025,0.8611908101398672,0.9998962485192302,1
RAB20,0.7439180568361957,0.9945924038383142,0.9998962485192302,1
RAB23,0.3919608226995613,0.9211774081156486,0.9998962485192302,1
RAB36,0.42628493900600056,0.7645100483565811,0.9998962485192302,1
RAB3IL1,0.9850510644090433,0.9945924239577117,0.9998962485192302,1
RAB5B,0.6821409552475813,0.7707221967543706,0.9998962485192302,1
RAB5C,0.590843454548819,0.5700662154007753,0.9998962485192302,1
RAB6A,0.2077704096473162,0.24317834482813402,0.9998962485192302,1
RAB6B,0.6062491975445852,0.5356128119423247,0.9998962485192302,1
